epoch,lr,loss,iou,val_loss,val_iou
27,0.001,0.22627769112586976,0.8898121682471385,0.3269018232822418,0.828022574765751
28,0.001,0.22979141473770143,0.8843722823721174,0.3505992889404297,0.8270898777150959
29,0.001,0.2246800661087036,0.8870672677772857,0.392195463180542,0.8269507242539118
30,0.001,0.22251061499118804,0.8884539527912125,0.3110579252243042,0.8472591052018614
31,0.001,0.21533374786376952,0.8914127825736722,0.30821189284324646,0.8485930903281471
32,0.001,0.21332698166370392,0.8914037775151985,0.3005828261375427,0.8515914134466657
33,0.001,0.20840506255626678,0.8934749006066486,0.32024216651916504,0.8425573612179967
34,0.001,0.2082650363445282,0.8920578825030719,0.3172977864742279,0.8437260063871166
35,0.001,0.20570171475410462,0.8923334135983025,0.34158575534820557,0.825485665216808
36,0.001,0.20400669872760774,0.8933073375079441,0.2959471344947815,0.8496193135186166
37,0.001,0.20471017360687255,0.8928434302805276,0.31961411237716675,0.8368903356998153
38,0.001,0.20326262414455415,0.8927427361015117,0.3089972138404846,0.8414596502778405
39,0.001,0.20074723064899444,0.8932169015160056,0.33174145221710205,0.8288706139200265
40,0.001,0.1963719516992569,0.8963886902977901,0.34878990054130554,0.8164989129504887
41,0.001,0.19903869032859803,0.8933389074185156,0.3999389410018921,0.7743345752827946
42,0.001,0.19637681543827057,0.8946721662452706,0.3118748366832733,0.8399529116486869
43,0.001,0.19631507992744446,0.8938577713411275,0.3632768988609314,0.815119928219579
44,0.001,0.1921151727437973,0.895664627719444,0.30802950263023376,0.838444243214606
45,0.001,0.1872921407222748,0.8987052254625284,0.2883734405040741,0.8505609255196529
46,0.001,0.18974238634109497,0.8970721832996046,0.30953070521354675,0.8430145042598184
47,0.001,0.18866479098796846,0.8969848929920522,0.2981331944465637,0.8474383285253306
48,0.001,0.18928116261959077,0.8959484986538516,0.303031861782074,0.8451582117014731
49,0.001,0.18669032156467438,0.8973515862245361,0.2888728976249695,0.8518107789343643
50,0.001,0.1842439979314804,0.8991048149516938,0.2800145149230957,0.8564554959910657
51,0.001,0.18695322871208192,0.8969200715879313,0.29439663887023926,0.846051719397576
52,0.001,0.18589632511138915,0.8970646551649233,0.28891634941101074,0.8512209176703985
53,0.001,0.18900713622570037,0.8947958476047575,0.2851107716560364,0.8540847558375427
54,0.001,0.18131695091724395,0.899699147400094,0.2920786142349243,0.8485594605473491
55,0.001,0.18119194507598876,0.8988702950752548,0.2858118414878845,0.8533998340720375
56,0.001,0.18232038617134094,0.8986065677999033,0.2918032705783844,0.8479235180846649
57,0.001,0.18002786934375764,0.8998598096524169,0.2999764680862427,0.8435042510559899
58,0.001,0.18235635459423066,0.8982669613895528,0.29254862666130066,0.8470213005325393
59,0.001,0.178308367729187,0.9004934107597252,0.29674988985061646,0.8451402042986775
60,0.001,0.17714994847774507,0.9011495755471657,0.2876872420310974,0.8506852365445641
61,0.001,0.17583880722522735,0.9017543089988592,0.2954346239566803,0.8475182712131559
62,0.001,0.17400586903095244,0.9029571220856327,0.28300803899765015,0.8542074424309687
63,0.001,0.17535626292228698,0.9022283787539087,0.2865407168865204,0.8535823653655967
64,0.001,0.17593574225902558,0.9016507863102415,0.2888932228088379,0.8513595567957596
65,0.001,0.17661005556583403,0.9004747787869556,0.3008723855018616,0.8452691196659938
66,0.001,0.1764614313840866,0.9003254405857172,0.28909051418304443,0.8499108141880842
67,0.001,0.17332738041877746,0.902386576953353,0.2884822487831116,0.8497240165432027
68,0.001,0.16964814066886902,0.9051438570781707,0.2998557686805725,0.8463984964824262
69,0.001,0.17133819460868835,0.9037228018714663,0.29397279024124146,0.8482457404161627
70,0.001,0.16995424926280975,0.9045596420484494,0.29071396589279175,0.8511901725946827
71,0.001,0.16995785236358643,0.9045372188152854,0.29262927174568176,0.8510847014954678
72,0.001,0.17117871046066285,0.903164673193682,0.29456984996795654,0.8488120362069432
73,0.001,0.17323523461818696,0.901587503407504,0.29221242666244507,0.8503487857801065
74,0.001,0.16911622881889343,0.9045340232768305,0.28417640924453735,0.8547087553631452
75,0.001,0.16857823431491853,0.9056336580984707,0.2831171751022339,0.8555636950650696
76,0.001,0.16769407391548158,0.9055245691353997,0.2896069884300232,0.8513293395050032
77,0.001,0.16923514008522034,0.9039812123875425,0.29231923818588257,0.849635614087855
78,0.001,0.16670074462890624,0.9057667953595017,0.29045602679252625,0.8507366880880337
79,0.001,0.16661781072616577,0.9059154468173627,0.2897641658782959,0.8525809938347259
80,0.001,0.16475159227848052,0.9074821410894941,0.2908492684364319,0.8519378419598279
81,0.001,0.16605098843574523,0.9062340810603495,0.29186224937438965,0.8513178701372166
82,0.001,0.165195295214653,0.9065928784224461,0.28597721457481384,0.85406413542749
83,0.001,0.1627846986055374,0.9087741231532676,0.2863508462905884,0.8541855655630661
84,0.001,0.1626569390296936,0.9086922553724875,0.2887464761734009,0.8528436293856391
85,0.001,0.16341421902179717,0.9081423167406837,0.28764379024505615,0.8532023969051293
86,0.001,0.16402284801006317,0.9074402395250513,0.2906080484390259,0.8522269665901991
87,0.001,0.16378557085990905,0.9075994634616,0.29486560821533203,0.8500957879695052
88,0.001,0.16298227310180663,0.9082521961624939,0.29271066188812256,0.8505695749013775
89,0.001,0.16195811629295348,0.9090023950887094,0.2879704236984253,0.8532821114774624
90,0.001,0.1627916008234024,0.9082794593186789,0.28497418761253357,0.8551707289982635
91,0.001,0.1600837767124176,0.9100407890806895,0.28541773557662964,0.8545761799510716
92,0.001,0.16669857501983643,0.9056620725731854,0.28818124532699585,0.852957566652797
93,0.001,0.1582437962293625,0.9116790018788785,0.28901034593582153,0.85246870987799
94,0.001,0.16105734705924987,0.9093794569183906,0.28831419348716736,0.8528632714829948
95,0.001,0.1594652533531189,0.9106054586740059,0.2871286869049072,0.8531066979879176
96,0.001,0.16116976141929626,0.9091805257437033,0.2868049740791321,0.8532552256234803
97,0.001,0.16141582131385804,0.9090270695543553,0.28723207116127014,0.8531894790054434
98,0.001,0.16138782501220703,0.9090873420125815,0.2872985303401947,0.8533229105837472
99,0.001,0.1597550630569458,0.9102557156749616,0.28780004382133484,0.8530592409952786
